HUPAC,WIF,WKHP,WKW,ENG,FER,NWLA,NWLK,OCCP,POBP,RELP,WRK,DIS,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PUBCOV,target,domain
3,3,5,1,0,0,2,2,25,44,2,1,1,3,0,0,1,1,1,1,0,5
3,3,2,6,1,0,2,2,25,54,2,1,1,3,0,0,1,1,1,0,0,7
3,3,3,4,0,2,2,2,5,35,2,1,1,3,1,0,1,1,1,0,0,5
1,2,2,1,0,2,2,2,20,20,2,1,1,3,1,0,1,1,1,1,0,3
3,2,4,1,1,2,2,2,20,55,0,1,1,3,0,0,1,1,1,1,0,2
2,3,2,5,0,2,2,2,27,44,1,1,1,3,3,0,1,1,1,1,1,3
3,2,0,6,0,2,1,1,20,6,0,2,1,3,0,0,1,1,1,1,0,9
3,2,4,1,0,0,2,2,20,37,1,1,1,3,0,0,1,1,1,1,0,4
1,2,0,0,1,2,1,1,18,54,1,2,1,3,0,0,1,1,1,1,0,7
3,2,1,3,0,0,2,2,15,15,1,1,1,3,1,0,1,1,1,1,0,5
3,3,5,1,0,0,2,2,25,44,9,1,1,3,0,0,1,1,1,0,1,3
2,1,0,0,0,2,1,1,18,44,1,2,1,3,0,0,1,1,1,1,0,3
1,1,0,0,0,2,1,1,18,47,1,2,0,3,0,0,1,1,1,0,1,2
2,1,4,1,2,2,2,2,26,9,0,1,1,3,3,1,1,1,1,1,0,9
3,3,4,1,2,0,2,2,1,28,0,1,1,3,0,1,1,1,1,1,0,8
3,1,2,6,0,0,1,1,1,21,5,2,1,3,1,0,1,1,1,0,1,3
3,2,2,1,0,0,2,2,0,26,1,1,1,3,0,0,1,1,1,1,0,5
3,1,0,0,0,2,1,1,20,6,2,2,1,3,0,0,1,1,1,1,0,8
3,2,3,1,0,0,2,2,5,6,2,1,1,3,1,0,1,1,1,1,0,9
3,1,0,0,2,2,1,1,5,48,0,2,0,3,0,0,1,0,1,1,0,7
3,0,0,0,0,0,1,1,0,42,0,2,0,3,0,0,1,1,1,0,1,2
1,2,0,0,0,2,1,1,18,14,2,2,1,3,0,1,1,1,1,1,0,2
3,2,3,1,1,0,2,2,20,6,5,1,1,3,0,0,1,1,1,1,0,9
3,2,0,2,0,0,2,2,13,48,0,1,0,3,0,0,1,1,1,1,0,7
3,2,6,1,0,0,2,2,13,28,0,1,1,3,0,1,1,1,1,1,0,9
3,2,4,1,1,2,1,1,16,41,2,2,0,3,0,0,1,0,1,1,0,8
3,3,3,1,0,0,2,2,21,60,0,1,1,3,1,0,1,1,1,1,0,4
3,1,0,0,3,0,1,1,18,28,0,2,1,3,0,1,1,1,1,0,0,9
3,2,0,0,1,2,1,1,18,44,2,2,1,3,1,0,1,1,1,1,0,2
1,1,4,1,0,2,2,2,16,35,0,1,1,3,3,0,1,1,1,1,0,3
3,2,1,5,0,0,1,1,27,35,1,2,1,3,3,0,1,1,1,1,0,5
3,0,0,0,0,2,1,1,20,46,13,2,1,3,0,0,1,1,1,0,0,9
3,0,4,1,0,0,2,2,22,20,0,0,0,3,3,0,0,0,0,1,0,3
1,2,4,1,3,2,2,2,0,28,0,1,1,3,0,1,1,1,1,1,0,7
3,0,4,1,0,2,2,2,3,3,13,1,1,3,1,0,1,1,1,1,0,3
1,1,2,5,0,2,1,1,20,45,0,2,0,3,1,0,1,1,0,1,0,7
1,2,2,3,0,0,2,2,5,42,2,1,1,3,0,0,1,1,1,1,0,2
1,0,0,0,0,2,1,1,18,6,0,2,1,3,1,0,1,1,1,1,0,9
3,1,0,0,0,2,1,1,25,32,0,2,1,3,1,0,1,1,1,1,0,7
3,0,2,4,0,0,2,2,8,21,0,1,1,3,1,0,1,1,1,0,1,8
3,2,0,0,3,0,1,1,18,20,13,2,0,3,0,0,1,1,1,0,1,5
1,3,4,1,1,2,2,2,22,28,2,0,1,3,3,0,1,1,1,1,0,3
3,0,3,1,0,0,2,2,27,14,0,1,1,3,0,1,1,1,1,1,0,5
3,3,4,6,0,2,2,2,6,57,2,1,0,3,0,0,1,1,0,1,0,5
1,3,2,1,0,2,2,2,6,29,0,1,1,3,1,0,1,1,1,1,0,3
3,3,4,1,1,2,2,2,1,9,0,0,1,3,3,1,1,1,1,1,0,2
3,2,3,1,1,0,2,2,27,4,1,1,0,3,3,1,0,1,1,1,0,7
3,3,0,0,2,0,1,1,18,4,2,2,1,3,0,1,1,1,1,1,0,3
3,0,0,3,2,0,1,1,25,4,0,2,1,3,0,1,1,1,1,0,0,9
0,2,0,0,0,0,1,1,18,40,2,2,0,3,0,0,1,0,1,0,1,8
2,2,5,1,1,2,2,2,25,28,0,1,1,3,3,1,1,1,1,0,1,8
3,1,0,0,0,0,2,2,27,42,0,0,1,3,3,0,1,1,1,0,0,2
2,2,4,1,1,0,2,2,24,6,0,1,1,3,0,0,1,1,1,1,0,7
2,2,4,3,0,2,2,2,8,54,0,1,1,3,1,0,1,1,1,0,0,9
3,0,4,1,1,2,2,2,15,42,13,0,1,3,3,0,1,1,1,1,0,0
3,2,4,1,0,0,2,2,24,32,1,1,1,3,0,0,1,1,1,1,0,3
1,2,3,1,3,2,2,2,21,28,1,1,1,3,0,1,1,1,1,0,0,9
2,1,4,1,1,0,2,2,21,28,13,0,1,3,3,1,1,1,1,1,0,8
1,1,0,0,3,2,1,1,18,28,1,2,1,3,1,1,1,1,1,1,0,9
3,0,2,1,0,0,2,2,6,8,0,1,1,3,0,1,1,1,1,1,0,4
1,1,4,1,0,2,2,2,25,32,0,1,1,3,0,0,1,1,1,1,1,7
3,0,4,1,0,2,1,1,15,60,11,0,1,3,3,0,1,1,1,1,0,5
3,2,0,0,0,2,1,1,18,6,2,2,1,3,1,0,1,1,1,1,0,9
3,2,3,1,4,0,2,2,5,4,15,0,1,3,3,1,1,1,1,1,0,9
3,0,2,2,0,2,1,0,22,2,15,2,1,3,3,0,1,1,1,1,0,5
3,0,4,1,0,0,1,1,21,32,0,1,1,3,0,0,1,1,1,1,0,4
3,0,2,5,0,2,2,2,5,35,12,1,1,3,3,0,1,1,1,1,0,5
1,2,4,1,3,2,1,0,25,48,0,2,1,3,0,0,1,1,1,0,1,5
1,3,2,1,0,0,1,1,20,21,2,1,1,3,1,0,1,1,1,1,0,3
3,1,0,0,0,0,1,1,18,7,2,2,0,3,1,1,1,0,0,1,0,8
1,1,0,0,2,2,1,1,18,28,1,2,1,3,0,1,1,1,1,1,0,3
1,1,2,4,0,0,1,0,27,35,13,2,1,3,0,0,1,1,1,1,1,5
1,3,4,6,0,2,2,2,20,54,0,1,1,3,1,0,1,1,1,0,1,7
1,2,2,3,0,2,1,1,22,10,1,2,1,3,1,0,1,1,1,1,0,8
3,2,4,1,0,2,2,2,6,54,1,1,1,3,0,0,1,1,1,1,0,7
1,2,0,0,3,2,1,1,18,28,9,2,1,3,0,1,1,1,1,1,1,7
1,2,2,1,0,0,2,2,1,5,0,1,1,3,0,0,1,1,1,0,0,8
1,1,3,1,0,2,2,2,6,50,0,1,1,3,0,0,1,1,1,1,0,5
3,0,4,3,0,0,2,2,4,54,12,0,1,3,3,0,1,1,1,1,0,7
1,3,4,1,0,0,1,1,4,16,1,1,1,3,1,0,1,1,1,1,0,5
3,2,0,0,0,0,1,1,18,39,10,2,1,3,0,0,1,1,1,0,1,1
3,1,2,1,0,0,2,2,27,6,7,1,1,1,0,0,1,1,1,0,0,9
3,3,0,0,0,0,1,1,18,6,2,2,1,3,1,0,1,1,1,1,0,9
3,2,4,4,0,0,2,2,24,20,0,0,1,3,3,0,1,1,1,1,0,3
1,1,4,1,2,2,2,2,8,7,0,1,1,3,0,1,1,1,1,1,0,9
3,1,3,1,0,0,2,2,25,61,0,1,1,1,0,0,1,1,1,0,0,5
3,0,0,1,0,2,2,2,8,47,0,1,0,3,0,0,1,1,0,0,0,8
3,3,1,2,1,2,1,1,5,14,1,1,1,3,0,1,1,1,1,0,0,3
2,1,0,0,0,0,1,1,18,6,1,2,0,1,1,0,1,1,0,0,0,8
3,0,4,1,1,0,2,2,16,6,0,1,1,3,0,0,1,1,1,1,0,9
3,1,0,0,3,2,1,1,18,6,1,2,1,3,0,0,1,1,1,1,0,9
0,2,2,4,0,1,1,1,20,29,0,2,1,3,1,0,1,1,1,1,0,3
1,1,2,2,0,0,2,2,4,42,1,1,1,3,0,0,1,1,1,1,0,5
3,0,2,1,0,0,2,2,25,42,12,1,0,3,0,0,1,1,0,1,1,2
1,2,4,1,0,2,2,2,6,16,0,1,1,3,0,0,1,1,1,1,0,5
3,2,4,1,3,0,2,2,21,8,10,1,1,3,0,1,1,1,1,0,0,2
1,3,2,3,1,2,1,1,22,6,5,1,1,3,0,0,1,1,1,0,0,9
3,2,3,3,0,0,2,2,1,47,0,1,1,3,1,0,1,1,1,0,0,2
3,3,2,1,0,0,2,2,20,6,7,1,1,3,0,0,1,1,1,1,1,9
3,0,0,0,2,0,2,2,18,20,0,2,0,3,0,0,1,1,0,0,1,2
1,3,0,0,0,2,1,1,21,24,0,2,1,3,0,0,1,1,1,1,0,5
3,2,3,3,1,0,1,1,6,59,1,1,1,3,3,0,1,1,1,1,0,9
1,3,2,3,0,2,2,2,20,26,1,1,1,3,1,0,1,1,1,1,0,5
3,0,4,1,0,0,2,2,1,24,0,1,1,3,2,0,1,1,1,1,0,5
1,1,0,0,4,0,1,1,18,28,1,2,1,3,0,1,1,1,1,1,1,3
3,0,4,1,0,0,2,2,27,37,0,1,0,3,1,0,1,0,0,1,0,4
1,1,1,5,1,2,2,2,25,39,2,1,0,3,0,0,1,0,1,0,0,0
3,0,0,0,0,0,1,1,18,14,13,2,1,3,0,1,1,1,1,0,0,1
3,0,0,0,0,0,1,1,18,53,1,2,0,3,2,0,1,0,0,0,0,5
1,2,3,1,0,0,2,2,1,16,1,1,1,3,1,0,1,1,1,1,0,5
0,2,4,5,1,1,2,2,26,4,1,0,1,3,3,1,1,1,1,1,0,9
1,3,2,5,0,0,2,2,1,47,2,0,1,3,3,0,1,1,1,1,0,3
1,3,0,6,0,2,1,0,25,6,2,2,1,3,0,0,1,1,1,0,0,9
3,0,4,1,0,0,2,2,25,18,0,1,1,3,1,0,1,1,1,1,0,8
1,1,0,0,4,2,1,1,18,48,13,2,1,3,0,0,1,1,1,1,0,0
3,1,4,1,0,0,2,2,16,29,2,1,1,3,1,0,1,1,1,1,0,3
3,2,1,6,0,0,1,1,25,50,2,2,1,3,0,0,1,1,1,1,0,5
1,3,2,5,0,0,2,2,1,57,4,0,1,3,3,0,1,1,1,1,0,5
3,1,0,0,0,0,1,1,25,29,1,2,0,3,1,0,1,1,0,0,0,3
1,1,3,1,2,2,2,2,6,28,0,1,1,3,0,1,1,1,1,1,0,8
3,1,0,0,0,0,1,1,21,24,1,2,0,3,3,0,1,1,1,1,0,7
3,2,5,1,0,0,2,2,21,2,0,1,1,3,0,0,1,1,1,1,0,5
1,2,4,1,0,0,2,2,27,45,0,1,1,1,0,0,1,1,1,0,0,7
0,1,0,0,2,2,1,0,20,52,1,2,1,3,0,1,1,1,1,1,0,2
1,3,4,1,0,2,2,2,25,29,0,1,1,3,1,0,1,1,1,1,1,3
1,3,2,4,0,2,1,1,22,0,2,2,1,3,0,1,1,1,1,1,0,3
3,0,0,0,1,0,2,2,11,25,15,0,1,3,3,0,1,1,1,1,0,2
3,2,3,1,0,0,2,2,4,24,0,1,1,3,3,0,1,1,1,0,0,7
3,2,3,1,0,0,2,2,20,12,1,1,1,3,1,0,1,1,1,1,0,5
1,3,2,4,0,2,1,1,20,50,2,1,1,3,1,0,1,1,1,1,0,5
3,0,3,4,0,2,1,2,25,57,13,2,1,3,0,0,1,1,1,0,0,5
3,2,2,6,1,0,2,0,24,52,0,2,0,3,0,1,1,1,1,0,0,9
1,2,2,1,0,2,2,2,27,16,2,0,1,3,0,0,1,1,1,1,0,5
3,2,0,0,1,2,2,2,18,8,2,0,1,3,3,1,1,1,1,0,0,2
3,0,0,0,0,0,1,1,18,57,13,2,0,3,1,0,1,1,1,0,1,5
0,2,2,1,0,2,2,2,15,26,1,1,1,3,0,0,1,1,1,1,0,2
3,0,0,0,0,0,2,2,25,13,2,0,0,3,4,0,1,1,1,0,0,5
3,3,3,1,0,2,2,2,22,39,2,1,1,3,0,0,1,1,1,1,0,2
3,3,2,5,0,2,1,1,5,47,2,2,1,3,0,0,1,1,1,1,0,2
3,2,0,4,0,0,1,1,13,10,1,2,1,3,0,0,1,1,1,1,0,2
3,0,0,0,0,2,1,1,25,46,2,2,1,3,1,0,1,1,1,0,1,9
2,1,0,0,0,1,1,1,18,62,13,2,1,3,1,0,1,1,1,0,1,3
1,3,2,1,0,2,2,2,20,17,0,1,1,3,1,0,1,1,1,1,0,9
3,2,0,0,0,0,1,1,18,39,1,2,1,3,0,0,1,1,1,1,0,2
3,0,0,1,1,0,2,2,6,14,13,1,1,3,0,1,1,1,1,1,0,1
1,0,0,0,0,2,1,1,18,20,2,2,1,3,0,0,1,1,1,1,0,3
3,0,4,1,0,0,2,2,20,59,11,1,1,1,0,0,1,1,1,1,0,5
3,2,4,1,1,2,2,2,20,6,0,1,1,3,0,0,1,1,1,1,0,9
3,2,3,1,0,0,2,2,16,47,0,1,0,3,1,0,0,1,1,1,0,7
3,3,4,1,0,2,2,2,20,5,10,1,1,3,0,0,1,1,1,1,0,8
2,2,0,5,0,2,2,2,8,42,0,1,0,3,1,0,0,1,1,0,1,8
3,0,3,1,0,2,1,1,8,46,0,1,1,3,1,0,1,1,1,0,1,9
3,0,0,0,0,0,1,1,16,42,11,2,0,2,1,0,1,1,1,0,1,2
3,3,4,1,0,2,2,2,13,20,2,1,1,3,1,0,1,1,1,1,0,3
0,2,3,3,0,1,1,1,6,29,0,2,1,3,0,0,1,1,1,0,0,3
2,1,0,0,2,2,2,2,18,52,1,0,1,3,3,1,1,1,1,1,0,9
3,0,1,4,0,0,1,2,20,25,0,2,1,3,1,0,1,1,1,0,1,1
3,3,4,1,3,0,2,2,13,28,1,1,1,3,0,1,1,1,1,1,0,9
3,2,3,5,0,2,2,2,15,4,1,1,1,3,0,1,1,1,1,1,0,5
3,1,1,4,1,0,2,2,25,28,0,1,1,3,0,1,1,1,1,1,1,7
0,2,4,1,1,2,2,2,20,5,0,1,1,3,0,0,1,1,1,0,1,8
3,2,4,6,0,0,1,1,27,53,2,2,1,3,1,0,1,1,1,1,0,5
3,2,3,2,1,2,2,2,21,54,1,1,1,2,1,0,1,1,1,1,0,9
3,0,4,1,0,2,2,2,15,46,11,0,1,3,3,0,1,1,1,1,0,9
3,1,0,0,0,0,1,1,25,20,1,2,1,3,0,0,1,1,1,1,0,3
0,1,2,6,0,0,1,1,16,47,13,2,1,3,0,0,1,1,1,1,0,2
1,1,4,1,0,0,2,2,3,23,1,1,1,3,1,0,1,1,1,1,0,5
1,3,2,4,0,2,1,1,20,6,1,2,1,3,0,0,1,1,1,1,0,9
3,0,0,4,1,2,2,2,13,6,13,1,1,3,0,0,1,1,1,0,1,9
3,0,3,1,0,0,2,2,24,57,12,1,1,3,0,0,1,1,1,1,0,5
3,2,5,1,0,0,2,2,20,29,0,1,1,3,3,0,1,1,1,1,0,3
2,1,0,0,0,0,1,1,18,15,2,2,0,3,0,0,1,1,1,0,1,5
3,1,0,0,0,0,1,1,18,16,1,2,1,3,3,0,1,1,1,1,0,5
3,0,0,0,2,2,1,1,18,4,0,2,1,3,0,1,1,1,1,1,0,1
3,0,2,5,0,2,2,2,26,29,0,1,1,3,1,0,1,1,1,1,0,3
3,0,0,0,0,0,0,0,4,6,2,2,1,3,1,0,1,1,1,0,0,9
3,2,2,1,0,0,2,2,25,25,2,1,1,3,1,0,1,1,1,0,0,1
3,1,0,0,0,0,0,1,18,54,2,2,1,3,1,0,1,1,1,1,0,7
3,2,3,5,0,0,1,1,25,42,0,2,0,3,0,0,1,1,1,1,0,2
3,2,1,4,0,0,2,2,10,54,2,1,1,3,3,0,1,1,1,0,0,7
3,1,4,1,0,0,2,2,27,5,2,0,1,3,3,0,1,1,1,1,0,5
1,1,3,1,0,2,2,2,14,9,0,1,1,3,1,1,1,1,1,1,0,5
3,0,4,1,0,0,2,2,4,20,0,1,1,1,1,0,1,1,1,1,0,4
3,0,3,4,0,0,2,2,21,41,12,1,1,3,0,0,1,1,1,0,1,9
3,1,0,0,0,2,1,1,18,16,2,2,0,3,0,0,1,1,1,0,1,5
2,2,4,1,0,0,2,2,4,54,0,1,1,3,1,0,1,1,1,1,0,7
1,3,3,1,1,0,2,2,4,28,13,0,1,3,3,1,1,1,1,1,0,9
1,1,0,0,1,2,1,1,20,4,1,2,1,3,1,0,1,1,1,1,0,8
0,2,2,1,0,2,2,2,22,24,0,1,1,3,0,0,1,1,1,0,1,7
3,2,3,5,0,0,2,2,15,25,1,0,1,3,3,0,1,1,1,1,0,1
3,0,0,0,1,0,1,1,18,4,1,2,1,3,0,1,1,1,1,1,0,5
3,3,1,6,0,0,1,1,5,20,15,2,1,3,0,0,1,1,1,1,0,3
3,0,4,1,0,0,2,2,8,16,0,1,1,3,1,0,1,1,1,1,0,5
1,2,4,1,0,0,2,2,4,59,15,1,1,3,0,0,1,1,1,1,1,9
3,2,4,1,0,2,2,2,15,44,0,1,1,3,0,0,1,1,1,1,0,3
3,0,0,0,0,0,1,1,18,39,2,2,1,3,1,0,1,1,1,1,0,2
1,3,0,0,4,2,1,1,18,28,1,2,1,3,0,1,1,1,1,1,0,7
1,1,0,0,0,2,1,1,18,35,1,2,1,3,0,0,1,1,1,0,1,5
3,3,0,0,0,0,1,1,18,3,1,2,1,3,0,0,1,1,1,1,0,4
1,2,4,1,4,0,2,2,5,28,1,1,1,3,0,1,1,1,1,1,0,8
0,1,0,0,0,2,1,1,25,32,13,2,1,3,3,0,1,1,1,0,1,4
1,3,2,1,0,2,2,2,20,29,1,1,1,3,1,0,1,1,1,1,0,3
3,1,0,0,0,0,1,1,18,16,2,2,1,3,0,0,1,1,1,1,0,5
0,2,6,1,0,0,1,2,16,60,0,1,1,3,0,0,1,1,1,0,0,3
0,2,1,6,0,0,1,0,27,29,2,2,1,3,0,0,1,1,1,0,1,3
3,2,4,1,0,0,2,2,27,20,1,1,1,3,0,0,1,1,1,1,0,3
1,1,5,1,2,2,2,2,13,14,0,1,1,3,0,1,1,1,1,0,1,3
3,1,0,0,0,2,1,1,18,46,1,2,0,3,2,0,1,1,0,0,0,9
3,0,0,0,0,2,1,1,3,42,0,2,0,3,2,0,1,1,1,0,1,2
1,0,0,0,0,2,1,1,18,6,2,2,0,3,1,0,1,1,0,0,1,9
3,1,4,5,1,0,2,2,4,25,2,0,1,3,3,0,1,1,1,1,0,1
2,3,3,1,0,2,2,2,15,20,0,1,1,3,0,0,1,1,1,1,0,3
1,1,2,4,0,2,2,2,13,25,13,2,1,3,3,0,1,1,1,0,0,1
0,1,0,0,0,1,1,1,18,47,0,2,1,3,0,0,1,1,1,1,0,2
3,0,3,3,0,0,2,2,5,18,0,1,1,3,1,0,1,1,1,1,0,4
3,0,0,0,1,0,2,2,18,6,2,0,1,3,3,0,1,1,1,0,0,9
0,2,4,1,0,0,2,2,25,6,0,1,1,3,2,0,1,1,1,0,1,8
1,1,0,0,2,2,2,2,18,52,1,2,0,3,1,1,1,1,1,1,0,5
3,0,0,0,0,0,1,1,18,57,0,2,0,3,1,0,1,1,1,1,1,5
3,3,3,1,2,0,2,2,20,52,1,1,1,3,0,1,1,1,1,1,0,5
3,1,0,0,1,2,1,0,28,48,2,2,1,3,0,0,1,1,1,1,0,0
1,2,2,5,3,2,1,1,1,9,12,2,1,3,0,1,1,1,1,1,0,5
3,2,3,1,0,0,2,2,1,42,1,1,1,3,1,0,1,1,1,1,0,1
1,2,4,1,0,2,2,2,6,50,0,1,1,3,0,0,1,1,1,0,0,5
3,0,0,0,0,0,2,2,18,34,2,0,1,2,3,0,1,1,1,0,0,8
3,2,5,4,2,0,1,1,4,47,0,2,1,3,0,0,1,1,1,1,0,2
3,0,0,0,0,0,1,1,18,28,0,2,1,3,0,0,1,1,1,1,0,9
3,2,5,1,0,0,2,2,4,13,0,1,1,3,0,0,1,1,1,1,0,5
3,0,4,5,0,0,2,2,4,45,0,1,1,3,3,0,1,1,1,1,0,8
0,1,2,3,0,1,2,2,25,27,13,1,1,3,1,0,1,1,1,1,1,1
3,0,2,4,0,2,2,2,2,6,11,0,1,3,0,0,1,1,1,0,0,9
0,3,2,1,0,2,2,2,15,35,2,1,1,3,0,0,1,1,1,1,0,5
1,2,0,0,0,2,1,1,18,60,2,2,1,3,3,0,1,1,1,1,0,3
3,1,0,0,1,2,1,1,18,52,0,2,1,3,1,1,1,1,1,1,0,5
3,1,0,0,4,2,1,1,18,48,2,2,0,3,0,0,1,1,0,1,1,0
3,2,2,1,0,0,1,2,4,42,0,1,1,3,1,0,1,1,1,0,0,2
3,3,4,3,0,0,2,2,20,6,0,1,1,3,1,0,1,1,1,1,0,9
1,1,1,5,0,2,1,0,22,42,13,2,1,3,3,0,1,1,1,0,1,2
3,0,0,0,0,0,1,0,28,44,2,2,1,3,1,0,1,1,1,0,1,3
3,0,3,1,0,2,1,2,5,44,13,1,1,3,3,0,1,1,1,1,0,3
0,2,1,6,0,1,1,1,20,4,0,2,1,3,0,0,1,1,1,0,0,8
1,3,4,1,3,0,2,2,4,9,8,1,1,3,0,1,1,1,1,1,0,5
1,2,2,4,0,2,2,2,6,32,1,1,1,3,0,0,1,1,1,1,0,4
3,0,0,0,0,0,1,1,18,59,13,2,1,3,2,0,1,1,1,0,1,9
2,2,0,6,0,2,2,2,22,39,0,1,1,3,1,0,1,1,1,1,0,5
0,0,0,0,0,2,1,1,22,6,0,2,1,3,1,0,1,1,1,0,1,9
3,3,4,1,0,0,2,2,27,3,2,1,1,3,3,0,1,1,1,1,0,7
3,3,3,1,0,0,2,2,1,20,0,1,1,3,1,0,1,1,1,1,0,5
3,0,3,1,0,0,1,2,16,47,0,1,1,3,1,0,1,1,1,1,0,2
2,0,0,0,0,2,1,1,18,24,0,2,1,3,0,0,1,1,1,0,1,7
1,2,4,1,1,2,2,2,6,48,1,1,1,3,3,0,1,1,1,1,1,5
1,3,4,1,2,0,2,2,24,14,0,1,1,3,0,1,1,1,1,1,0,3
1,1,4,1,1,2,2,2,1,54,0,1,1,3,0,0,1,1,1,1,1,7
2,2,4,1,1,0,0,2,4,5,2,1,1,3,0,0,1,1,1,1,0,8
3,3,0,5,1,2,1,2,1,29,2,2,1,3,0,0,1,1,1,1,0,3
3,2,3,1,0,0,1,1,3,57,1,1,1,3,0,0,1,1,1,1,0,5
3,2,2,4,0,2,2,2,20,6,0,0,1,3,1,0,1,1,1,1,0,8
3,2,4,4,0,0,2,2,4,19,2,0,1,3,3,0,1,1,1,1,0,5
0,1,0,0,0,2,1,1,13,47,0,2,1,3,3,0,1,1,1,0,1,2
3,2,5,1,0,0,1,1,16,4,0,1,1,3,0,1,1,1,1,1,0,2
3,2,0,0,0,0,1,1,20,20,1,2,1,3,0,0,1,1,1,1,0,3
3,1,3,6,0,0,2,1,21,6,2,1,1,3,1,0,1,1,1,0,0,9
1,1,4,1,0,0,2,2,25,14,2,1,1,3,0,1,1,1,1,1,0,7
3,2,4,5,1,0,1,1,22,28,1,2,1,3,0,1,1,1,1,1,0,8
1,1,4,1,0,0,2,2,1,54,0,1,1,3,0,0,1,1,1,1,0,7
0,1,0,0,2,2,1,1,18,30,1,2,1,3,0,1,1,1,1,1,0,7
2,1,0,0,0,2,1,1,20,56,0,2,1,3,1,0,1,1,1,1,0,8
3,1,0,0,0,0,1,1,18,18,0,2,1,3,1,0,1,1,1,1,0,3
1,2,4,1,0,2,2,2,20,25,1,1,1,3,1,0,1,1,1,1,0,5
2,2,3,1,0,2,2,2,3,39,1,1,1,3,1,0,1,1,1,1,0,2
3,3,1,2,3,0,2,2,1,28,1,1,1,3,0,1,1,1,1,1,0,9
1,2,3,5,0,0,2,0,21,3,7,2,1,3,0,0,1,1,1,0,0,3
3,0,4,3,0,0,2,2,4,29,0,1,1,3,0,0,1,1,1,1,0,3
2,2,4,1,1,1,1,2,6,28,1,1,1,3,0,1,1,1,1,1,0,9
3,0,2,6,1,2,1,1,25,14,13,2,1,3,1,1,1,1,1,1,0,1
3,0,0,0,1,0,1,1,18,4,0,2,1,3,3,1,1,1,1,1,0,9
3,2,4,1,2,2,1,1,0,28,1,1,1,3,0,1,1,1,1,1,0,4
2,3,5,1,0,2,2,2,22,12,2,1,1,3,1,0,1,1,1,0,1,5
3,1,4,1,0,0,2,2,13,44,0,1,1,3,3,0,1,1,1,0,1,3
3,0,0,0,0,0,1,1,18,37,0,2,1,3,0,0,1,1,1,0,0,4
3,2,4,3,0,0,2,2,27,6,2,1,1,3,0,0,1,1,1,1,0,9
3,0,0,0,0,2,2,2,25,6,15,0,0,3,3,0,1,1,0,1,0,9
0,1,4,1,0,1,2,2,20,42,13,1,1,3,1,0,1,1,1,1,0,2
1,1,0,0,1,2,1,0,18,4,2,2,1,3,0,1,1,1,1,0,1,2
1,0,3,1,0,0,2,2,21,44,13,1,1,3,2,0,1,1,1,0,1,3
3,1,4,1,0,2,2,2,15,54,2,1,1,3,0,0,1,1,1,1,0,7
1,1,4,1,0,0,2,2,5,50,13,1,1,3,0,0,1,1,1,1,0,5
0,2,0,0,4,1,1,1,18,48,4,2,1,3,0,0,1,1,1,0,1,0
3,0,5,6,0,2,1,1,26,20,0,2,1,3,1,0,1,1,1,1,0,4
1,0,0,0,0,2,1,1,18,21,0,2,0,3,1,0,1,1,0,0,1,3
1,1,3,4,0,2,2,2,16,11,0,1,1,3,1,0,1,1,1,1,0,1
3,2,1,1,0,0,2,2,25,20,10,0,1,3,3,0,1,1,1,1,0,3
3,0,0,0,0,0,1,1,18,14,1,2,1,3,0,0,1,1,1,1,0,7
2,1,3,4,0,0,2,2,25,16,0,1,0,1,1,0,1,1,1,0,1,7
0,3,3,1,0,0,2,2,2,42,0,1,1,3,0,0,1,1,1,1,1,2
1,0,0,0,0,2,1,0,5,35,0,2,1,3,0,0,1,1,1,0,1,5
3,2,4,1,0,0,2,2,21,21,2,1,1,3,1,0,1,1,1,1,0,3
0,2,7,1,0,0,2,2,20,16,0,1,1,2,0,0,1,1,1,0,0,5
3,3,0,0,0,0,1,1,18,16,15,2,0,3,3,0,1,1,0,0,0,5
3,2,5,1,0,0,2,2,4,47,1,1,1,3,0,0,1,1,1,0,0,2
1,2,4,1,0,2,2,2,3,34,0,1,1,3,1,0,1,1,1,0,0,8
3,2,4,3,0,0,1,1,27,20,2,1,1,3,0,0,1,1,1,1,0,3
3,3,0,6,0,2,2,2,5,31,2,1,1,3,1,0,1,1,1,1,0,4
3,0,0,0,0,0,2,2,13,57,0,2,0,3,0,0,1,1,0,1,1,5
1,0,4,2,0,0,2,2,5,42,13,1,1,3,0,0,1,1,1,1,0,1
2,3,3,6,2,1,2,2,13,52,10,1,1,3,1,1,1,1,1,1,1,5
2,1,0,0,0,2,1,1,18,4,2,2,1,3,0,1,1,1,1,0,0,7
3,0,0,0,0,2,1,1,18,21,0,2,0,3,0,0,1,1,0,0,0,3
3,0,0,0,2,0,1,1,18,4,0,2,1,3,0,1,1,1,1,1,0,9
1,3,4,1,1,2,2,2,20,28,2,1,1,3,0,1,1,1,1,0,0,9
3,2,0,6,3,2,1,0,1,28,1,2,1,3,0,1,1,1,1,1,0,7
3,2,0,1,0,0,1,1,24,6,0,1,1,3,1,0,1,1,1,0,0,9
1,2,3,5,1,2,2,2,4,6,2,1,1,3,0,0,1,1,1,1,1,9
2,1,0,0,1,0,1,0,21,6,15,2,1,3,0,0,1,1,1,1,0,9
3,0,4,1,0,0,2,2,16,15,0,0,1,3,3,0,1,1,1,1,0,8
